411.9928	294810
415.4942	291945
418.9943	295695
422.4929	293895
425.9901	291660
429.486	285360
432.9804	297375
436.4734	291030
439.965	298290
443.4551	297615
446.9439	294600
450.4313	293310
453.9173	294510
457.4019	296385
460.885	299850
464.3668	303360
467.8471	299925
471.3261	296535
474.8036	302310
478.2798	296940
481.7546	304620
485.228	302910
488.6999	300570
492.1705	298830
495.6397	299085
499.1075	293760
502.5739	303390
506.0389	299985
509.5025	300870
512.9647	296595
516.4255	311085
519.8849	303405
523.343	305550
526.7997	307470
530.2549	298830
533.7089	300960
537.1613	291060
540.6125	302385
544.0622	296805
547.5106	303180
550.9575	298485
554.4031	292785
557.8473	295905
561.2901	297315
564.7316	296085
568.1716	290535
571.6104	295890
575.0476	295455
578.4836	295710
581.9182	293400
585.3513	292965
588.7831	295470
592.2136	290205
595.6426	290970
599.0703	296805
602.4966	292635
605.9216	288315
609.3452	295470
612.7673	291405
616.1882	283710
619.6077	284535
623.0258	280110
626.4425	283320
629.8579	283035
633.2719	281490
636.6846	282345
640.0958	281685
643.5058	274485
646.9143	275010
650.3215	274890
653.7274	276540
657.1318	274710
660.535	277680
663.9368	280035
667.3372	277515
670.7362	278175
674.1339	286920
677.5302	285180
680.9252	286965
684.3188	285645
687.7111	292470
691.1021	296445
694.4916	292665
697.8799	304560
701.2668	302805
704.6523	298545
708.0364	304395
711.4193	299325
714.8008	311280
718.1809	310350
721.5598	305940
724.9372	308955
728.3133	307215
731.688	310245
735.0615	304980
738.4335	303315
741.8043	306585
745.1737	304695
748.5417	301830
751.9085	296040
755.2739	295545
758.6379	302055
762.0006	300435
765.362	298845
768.722	296610
772.0807	297780
775.4381	291525
778.7941	295290
782.1489	299190
785.5023	293550
788.8543	297360
792.205	299865
795.5544	298035
798.9025	309660
802.2492	305835
805.5946	308010
808.9387	310380
812.2814	311250
815.6229	305415
818.963	310290
822.3018	301170
825.6392	302490
828.9753	305640
832.3101	312555
835.6436	307260
838.9758	307320
842.3066	309105
845.6362	314940
848.9644	307830
852.2913	311340
855.6169	315210
858.9412	313290
862.2641	313140
865.5858	312495
868.9061	310485
872.2251	309210
875.5428	309810
878.8592	311400
882.1743	311505
885.488	304050
888.8005	306375
892.1117	307260
895.4215	310650
898.73	302220
902.0373	304530
905.3432	306735
908.6478	311940
911.9512	312645
915.2532	317715
918.5539	316470
921.8533	308355
925.1514	297285
928.4482	303480
931.7437	302340
935.038	301665
938.3309	304125
941.6225	295485
944.9128	303705
948.2018	300060
951.4896	292335
954.776	300240
958.0611	303540
961.345	304620
964.6275	300060
967.9088	305850
971.1887	305235
974.4674	302640
977.7448	310110
981.0209	309315
984.2957	310230
987.5692	309795
990.8414	305910
994.1124	311565
997.382	316920
1000.65	320325
1003.917	317190
1007.183	316455
1010.448	314565
1013.711	316815
1016.973	316155
1020.234	311820
1023.493	316230
1026.751	317535
1030.008	312495
1033.264	314040
1036.518	312465
1039.771	312135
1043.023	308610
1046.273	312945
1049.522	307935
1052.77	307635
1056.017	308790
1059.262	307065
1062.506	306690
1065.749	309420
1068.991	308385
1072.231	312795
1075.47	312150
1078.708	315780
1081.944	318990
1085.179	313935
1088.413	321705
1091.646	317100
1094.877	326265
1098.107	320595
1101.336	330120
1104.564	331230
1107.79	338520
1111.015	339780
1114.239	353010
1117.462	349455
1120.683	347850
1123.903	348045
1127.122	348585
1130.339	362640
1133.556	365400
1136.771	366030
1139.984	366405
1143.197	371310
1146.408	374010
1149.618	384660
1152.827	387435
1156.034	391830
1159.24	388050
1162.445	377595
1165.649	375945
1168.852	381405
1172.053	365730
1175.253	373395
1178.452	367800
1181.649	369300
1184.845	374190
1188.04	370350
1191.234	372840
1194.427	361245
1197.618	365205
1200.808	357150
1203.997	359760
1207.184	360750
1210.37	356415
1213.556	355260
1216.739	355890
1219.922	350250
1223.103	352050
1226.283	350415
1229.462	349185
1232.64	343965
1235.816	351855
1238.991	347940
1242.165	347265
1245.338	355905
1248.509	366690
1251.68	358605
1254.849	363390
1258.016	363675
1261.183	368880
1264.348	369585
1267.512	371610
1270.675	371040
1273.837	371820
1276.997	386580
1280.156	389445
1283.314	391875
1286.471	403935
1289.626	419925
1292.781	413805
1295.934	413460
1299.085	402645
1302.236	399180
1305.385	402465
1308.533	393870
1311.68	393045
1314.826	389610
1317.971	391845
1321.114	400335
1324.256	392460
1327.397	398655
1330.536	403365
1333.675	402000
1336.812	401595
1339.948	409800
1343.083	412170
1346.216	412455
1349.348	417450
1352.479	417510
1355.609	417495
1358.738	416745
1361.866	417315
1364.992	413460
1368.117	413715
1371.241	408570
1374.363	407220
1377.485	407910
1380.605	400065
1383.724	395385
1386.842	387375
1389.958	385245
1393.074	381525
1396.188	381570
1399.301	377640
1402.413	379695
1405.524	375630
1408.633	373635
1411.741	376215
1414.848	377925
1417.954	374190
1421.058	380175
1424.162	377430
1427.264	377175
1430.365	370440
1433.465	380085
1436.564	389280
1439.661	389100
1442.757	393150
1445.852	396495
1448.946	397140
1452.039	393840
1455.13	385230
1458.221	380970
1461.31	378120
1464.397	380940
1467.484	371430
1470.57	380070
1473.654	372315
1476.737	373275
1479.819	368550
1482.9	368715
1485.979	365820
1489.058	371280
1492.135	374805
1495.211	369915
1498.286	371985
1501.36	367395
1504.432	367500
1507.504	365775
1510.574	371790
1513.643	370890
1516.71	377055
1519.777	375510
1522.842	377055
1525.907	378450
1528.97	378885
1532.032	388410
1535.092	388875
1538.152	392640
1541.21	397785
1544.267	395715
1547.323	401175
1550.378	398205
1553.432	397560
1556.484	393990
1559.536	401070
1562.586	411870
1565.635	400920
1568.683	413925
1571.729	418980
1574.775	423810
1577.819	425085
1580.862	431850
1583.904	441750
1586.945	447150
1589.985	441045
1593.023	448020
1596.061	456210
1599.097	452400
1602.132	446520
1605.166	444390
1608.198	446940
1611.23	446055
1614.26	442125
1617.29	452940
1620.318	445305
1623.344	439350
1626.37	432075
1629.395	424170
1632.418	422475
1635.441	405210
1638.462	386295
1641.482	383895
1644.5	373515
1647.518	357720
1650.535	352260
1653.55	350490
1656.564	339030
1659.577	343200
1662.589	329625
1665.6	328845
1668.609	331275
1671.618	327630
1674.625	320025
1677.631	327180
1680.636	326415
