230.0404	-273.2031
233.6156	120.002
237.1893	91.20703
240.7616	1134.42
244.3323	2032.641
247.9017	1603.871
251.4696	1964.115
255.036	1991.375
258.601	2522.652
262.1645	2547.951
265.7266	2490.273
269.2872	1822.619
272.8464	1452.992
276.4042	1615.393
279.9604	1571.822
283.5153	2113.285
287.0687	919.7813
290.6207	1269.311
294.1712	-8.12109
297.7202	529.4824
301.2679	170.125
304.8141	-229.1914
308.3588	721.5332
311.9022	189.3047
315.444	-280.877
318.9845	319.9961
322.5235	283.9277
326.061	694.9238
329.5972	807.9922
333.1318	437.1406
336.6651	1178.373
340.1969	1874.695
343.7273	1157.115
347.2563	1391.639
350.7838	2370.271
354.3099	2331.02
357.8346	2291.889
361.3579	2477.887
364.8797	2700.016
368.4001	2905.283
371.9191	2854.695
375.4366	3581.256
378.9527	3285.971
382.4674	4153.846
385.9807	3107.883
389.4926	3152.09
393.003	3475.469
396.512	3002.025
400.0196	3251.764
403.5258	3546.688
407.0305	2902.799
410.5339	3098.104
414.0358	1984.604
417.5363	2800.305
421.0354	3165.207
424.5331	2506.314
428.0294	2829.631
431.5242	2854.16
435.0177	2233.9
438.5097	2141.859
442.0004	2883.037
445.4896	2404.434
448.9774	3167.057
452.4638	3121.902
455.9488	2687.975
459.4324	3995.277
462.9146	3229.811
466.3954	2982.574
469.8747	3375.57
473.3527	3706.803
476.8293	4668.268
480.3044	3559.969
483.7782	3697.906
487.2506	3503.08
490.7216	3989.488
494.1912	3305.135
497.6593	4076.016
501.1261	3236.133
504.5915	4116.486
508.0555	4722.072
511.5181	4551.891
514.9793	4567.943
518.4391	4664.225
521.8975	4142.734
525.3546	3674.471
528.8102	3206.434
532.2645	2916.617
535.7173	2761.02
539.1688	3645.641
542.6189	3048.475
546.0676	3303.521
549.5149	2442.775
552.9608	3028.234
556.4053	3742.896
559.8485	3066.756
563.2903	2207.809
566.7307	2591.053
570.1697	2036.482
573.6074	1843.096
577.0436	2254.887
580.4785	1814.85
583.912	1438.984
587.3441	1198.283
590.7748	1514.742
594.2042	1013.355
597.6322	1426.121
601.0588	1487.033
604.4841	1198.084
607.908	888.2734
611.3304	999.5938
614.7516	978.0391
618.1714	333.6074
621.5898	-99.70898
625.0068	1154.084
628.4224	884.9844
631.8367	590.9883
635.2496	1012.09
638.6612	379.2852
642.0714	808.5723
645.4802	391.9414
648.8877	1014.393
652.2938	744.9219
655.6985	1075.521
659.1019	1849.188
662.5039	1309.918
665.9045	1746.707
669.3038	1760.549
672.7018	2207.439
676.0984	3335.375
679.4936	2183.348
682.8875	2053.355
686.28	2576.393
689.6711	2582.451
693.0609	2136.527
696.4494	2134.615
699.8365	2043.709
703.2222	2643.803
706.6066	3818.893
709.9897	3386.969
713.3713	3565.029
716.7517	3524.063
720.1307	2739.066
723.5084	3462.033
726.8846	2533.953
730.2596	2847.822
733.6332	2809.631
737.0055	2765.375
740.3764	1901.043
743.746	1495.631
747.1143	1417.129
750.4811	1577.529
753.8467	1525.824
757.2109	1604.006
760.5738	1646.066
763.9354	652.998
767.2955	771.791
770.6544	1395.439
774.0119	2847.934
777.3681	877.2637
780.723	1950.424
784.0765	1300.404
787.4287	2022.197
790.7795	1789.791
794.1291	1702.182
797.4773	1989.357
800.8242	989.3086
804.1697	1826.027
807.5139	2052.504
810.8568	1678.729
814.1983	1881.695
817.5386	2252.391
820.8774	2064.807
824.215	2335.934
827.5513	1345.764
830.8862	2236.283
834.2198	2544.486
837.5521	2648.359
840.883	2861.895
844.2126	2483.08
847.541	3081.908
850.868	1929.365
854.1937	1742.441
857.518	2862.127
860.8411	2606.41
864.1628	2274.281
867.4832	2093.727
870.8022	1758.738
874.1201	1777.301
877.4365	1281.406
880.7516	2016.041
884.0655	2138.195
887.3781	1227.855
890.6893	2033.012
893.9991	1003.648
897.3077	1394.758
900.6151	1115.326
903.921	1400.342
907.2257	1501.791
910.5291	1809.664
913.8311	1179.947
917.1318	1435.627
920.4313	1078.693
923.7294	502.1309
927.0263	784.9297
930.3218	566.0762
933.6161	-572.4414
936.909	200.3613
940.2006	-471.5195
943.491	547.9082
946.78	-47.35742
950.0677	519.6797
953.3542	201.0195
956.6393	419.6582
959.9232	265.5957
963.2057	270.8281
966.487	701.3574
969.767	665.1777
973.0456	1572.287
976.323	1803.686
979.5991	1901.371
982.8738	1957.342
986.1473	1207.592
989.4196	2079.123
992.6905	1859.932
995.9601	1756.014
999.2285	1707.367
1002.496	1524.992
1005.761	2348.881
1009.026	1510.035
1012.289	923.4492
1015.551	1056.121
1018.812	2538.047
1022.071	1088.223
1025.329	933.6484
1028.586	604.3184
1031.841	591.2285
1035.095	550.377
1038.348	433.7598
1041.6	475.375
1044.85	-768.7852
1048.1	-563.7188
1051.347	-154.4258
1054.594	119.1035
1057.839	-348.1172
1061.083	-846.0762
1064.326	-353.7617
1067.568	-671.1504
1070.808	315.7871
1074.047	888.084
1077.284	786.7695
1080.521	2570.883
1083.756	2615.451
1086.99	3818.512
1090.222	3777.098
1093.453	4740.238
1096.683	3159.969
1099.912	3397.32
1103.14	4013.328
1106.366	5627.023
1109.591	5003.434
1112.815	5506.594
1116.037	5475.535
1119.258	6352.289
1122.478	7703.883
1125.697	8810.352
1128.914	9776.723
1132.13	10673.03
1135.345	11677.29
1138.559	12610.55
1141.771	14088.82
1144.982	15174.14
1148.192	14083.54
1151.401	12426.03
1154.608	10670.64
1157.814	8722.41
1161.019	6973.344
1164.223	4877.477
1167.425	4295.824
1170.626	4310.418
1173.826	4567.277
1177.024	2239.422
1180.222	2648.879
1183.418	2703.664
1186.613	3282.809
1189.806	2944.324
1192.999	3332.242
1196.19	4088.578
1199.379	3115.355
1202.568	3298.594
1205.755	2988.32
1208.942	1551.547
1212.126	1996.301
1215.31	2088.602
1218.492	1156.473
1221.673	2580.926
1224.853	2481.992
1228.032	2997.684
1231.209	3499.023
1234.386	3162.031
1237.561	3450.73
1240.734	3336.137
1243.907	3676.273
1247.078	3784.156
1250.248	3499.805
1253.417	3850.238
1256.584	4498.48
1259.75	4322.543
1262.916	3135.449
1266.079	4511.211
1269.242	4684.855
1272.403	5789.395
1275.563	6565.848
1278.722	7881.23
1281.88	9648.563
1285.036	10564.86
1288.192	10964.14
1291.346	9827.41
1294.499	8582.695
1297.65	8576.004
1300.8	5955.355
1303.949	5299.758
1307.097	5211.23
1310.244	5091.781
1313.389	4777.426
1316.534	5042.18
1319.677	4847.047
1322.818	4774.047
1325.959	5617.188
1329.098	5445.484
1332.236	6641.945
1335.373	6425.582
1338.509	7268.406
1341.643	8223.43
1344.777	8043.66
1347.909	8135.105
1351.04	9205.777
1354.169	9396.688
1357.297	8466.84
1360.425	7600.246
1363.551	6879.91
1366.675	5955.84
1369.799	4539.043
1372.921	3561.527
1376.042	3587.297
1379.162	3986.359
1382.281	2660.719
1385.399	3014.383
1388.515	1790.355
1391.63	1927.645
1394.744	2588.25
1397.856	1089.184
1400.968	885.4453
1404.078	1426.043
1407.187	1533.984
1410.295	1091.266
1413.402	323.9023
1416.507	2048.891
1419.611	2782.242
1422.715	2788.953
1425.816	3729.039
1428.917	5525.492
1432.016	6519.328
1435.115	7478.543
1438.212	8219.145
1441.308	8770.133
1444.402	8218.516
1447.496	7224.289
1450.588	6750.457
1453.679	5897.027
1456.769	5994.992
1459.858	4920.359
1462.945	4220.125
1466.032	2979.293
1469.117	3430.859
1472.201	1485.828
1475.284	2575.199
1478.365	988.9688
1481.446	1451.141
1484.525	1978.711
1487.603	2392.684
1490.68	2850.051
1493.755	3341.82
1496.83	2854.988
1499.903	2725.551
1502.975	3175.512
1506.046	2533.867
1509.116	2352.613
1512.184	2642.754
1515.252	3119.285
1518.318	3786.203
1521.383	4106.508
1524.447	4431.195
1527.509	4670.266
1530.571	4237.715
1533.631	3681.543
1536.69	5194.746
1539.748	6135.316
1542.805	7136.254
1545.86	6628.559
1548.915	8057.219
1551.968	10698.24
1555.02	10916.61
1558.071	13549.32
1561.121	15848.37
1564.169	17222.75
1567.217	18152.46
1570.263	20802.48
1573.308	23141.82
1576.352	23990.45
1579.394	26833.36
1582.436	27889.55
1585.476	29511
1588.516	31405.7
1591.554	30933.62
1594.59	30611.75
1597.626	28559.08
1600.661	26680.57
1603.694	25408.2
1606.726	23498.96
1609.757	23719.81
1612.787	21824.73
1615.816	21269.7
1618.844	19152.67
1621.87	18592.63
1624.895	16792.54
1627.919	15073.37
1630.942	13044.09
1633.964	10142.66
1636.985	8327.051
1640.004	5977.227
1643.022	4526.152
1646.04	3883.793
1649.056	2836.117
1652.07	1744.082
1655.084	1156.652
1658.097	1437.797
1661.108	1445.477
1664.118	844.6563
1667.127	540.3008
1670.135	0.375
1673.142	549.8359
1676.148	535.6523
1679.152	1182.789
1682.156	887.2109
1685.158	310.875
1688.159	93.75
1691.159	1024.801
1694.157	136.9844
1697.155	1089.273
1700.152	583.625
1703.147	455.0039
1706.141	10.37109
1709.134	-32.30078
1712.126	715.9414
1715.117	1549.066
1718.106	56.03516
1721.095	220.8125
1724.082	795.3672
1727.068	787.6563
1730.053	-279.3555
1733.037	132.2969
1736.02	555.5781
1739.002	91.45703
1741.982	550.9023
1744.962	-208.1289
1747.94	35.33594
1750.917	-229.7344
1753.893	-153.3711
1756.868	-96.60938
1759.842	216.5313
1762.814	950.0195
1765.786	107.8242
1768.756	-545.0742
1771.725	1217.297
1774.693	503.9102
1777.66	10.74609
1780.626	-201.2109
1783.591	-664.9922
1786.554	77.39063
1789.517	-445.0781
1792.478	653.5859
1795.438	-738.6211
1798.397	-90.71094
1801.355	-91.68359
1804.312	-382.543
1807.268	-117.2813
1810.222	-26.89844
1813.176	184.6094
1816.128	-50.75
1819.079	102.0273
1822.029	178.9531
1824.978	393.0254
1827.926	-61.74219
1830.873	-158.3457
1833.818	614.2207
1836.763	224.9648
1839.706	360.8984
1842.648	173.0254
1845.59	1221.357
1848.53	885.9023
1851.469	86.66797
1854.406	468.6641
1857.343	770.8945
1860.279	1255.373
1863.213	1133.105
1866.146	993.0996
1869.078	803.3633
1872.01	-277.0957
1874.94	1652.734
1877.869	1118.859
1880.796	875.291
1883.723	1423.043
1886.649	1452.123
1889.573	1268.543
1892.496	1524.313
1895.419	1511.441
1898.34	1152.941
1901.26	1142.822
1904.179	1636.094
1907.097	1513.766
1910.013	1417.848
1912.929	1553.354
1915.844	1517.287
1918.757	1683.664
1921.669	1706.49
1924.581	2034.775
1927.491	1552.531
1930.4	2015.766
1933.308	2119.488
1936.214	2042.709
1939.12	1244.438
1942.025	2142.682
1944.928	2171.449
1947.831	2135.752
1950.732	2231.596
1953.632	1796.992
1956.532	1693.947
1959.43	2537.471
1962.327	2048.572
1965.223	1947.258
1968.117	1636.537
1971.011	1694.418
1973.904	2855.906
1976.795	2298.014
1979.686	1827.744
1982.575	1797.109
1985.463	1627.113
1988.35	2526.764
1991.237	2197.07
1994.122	2209.039
1997.005	2297.678
1999.888	2442.992
2002.77	2314.99
2005.651	1870.678
2008.53	1769.063
2011.409	2035.15
2014.286	2343.949
2017.162	1880.463
2020.038	2634.699
2022.912	2759.666
2025.785	1896.365
2028.657	1993.807
2031.528	2141.994
2034.398	1343.936
2037.266	1950.633
2040.134	2093.094
2043.001	1385.324
2045.866	1883.328
2048.731	1841.113
2051.594	1703.682
2054.456	2360.039
2057.318	1492.193
2060.178	1394.146
2063.037	2801.904
2065.895	1297.471
2068.752	1410.852
2071.608	2147.051
2074.462	1613.072
2077.316	1700.922
2080.169	1738.602
2083.02	1832.119
2085.871	1755.475
